Game Number,AI1 [RANDOM] Wins,AI1 [RANDOM] Losses,AI1 [RANDOM] Draws,AI1 [RANDOM] Win Percentage,AI1 [RANDOM] Cumulative Game Reward,AI1 [RANDOM] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
2046,293,1746,7,0.143,-336500,-164.467,1746,293,7,0.853,336500,164.467
2047,293,1747,7,0.143,-336800,-164.533,1747,293,7,0.853,336800,164.533
2048,293,1748,7,0.143,-337100,-164.6,1748,293,7,0.854,337100,164.6
2049,293,1749,7,0.143,-337500,-164.714,1749,293,7,0.854,337500,164.714
2050,293,1750,7,0.143,-337600,-164.683,1750,293,7,0.854,337600,164.683
2051,293,1751,7,0.143,-337800,-164.7,1751,293,7,0.854,337800,164.7
2052,293,1752,7,0.143,-337900,-164.669,1752,293,7,0.854,337900,164.669
2053,294,1752,7,0.143,-337500,-164.394,1752,294,7,0.853,337500,164.394
2054,294,1753,7,0.143,-337700,-164.411,1753,294,7,0.853,337700,164.411
2055,294,1754,7,0.143,-337900,-164.428,1754,294,7,0.854,337900,164.428
2056,294,1755,7,0.143,-338300,-164.543,1755,294,7,0.854,338300,164.543
2057,294,1756,7,0.143,-338500,-164.56,1756,294,7,0.854,338500,164.56
2058,294,1757,7,0.143,-338800,-164.626,1757,294,7,0.854,338800,164.626
2059,294,1758,7,0.143,-339100,-164.692,1758,294,7,0.854,339100,164.692
2060,294,1759,7,0.143,-339500,-164.806,1759,294,7,0.854,339500,164.806
2061,294,1760,7,0.143,-339900,-164.92,1760,294,7,0.854,339900,164.92
2062,294,1761,7,0.143,-340300,-165.034,1761,294,7,0.854,340300,165.034
2063,294,1762,7,0.143,-340600,-165.099,1762,294,7,0.854,340600,165.099
2064,294,1763,7,0.142,-340800,-165.116,1763,294,7,0.854,340800,165.116
2065,294,1764,7,0.142,-341000,-165.133,1764,294,7,0.854,341000,165.133
2066,294,1765,7,0.142,-341400,-165.247,1765,294,7,0.854,341400,165.247
2067,294,1766,7,0.142,-341800,-165.36,1766,294,7,0.854,341800,165.36
2068,294,1767,7,0.142,-341900,-165.329,1767,294,7,0.854,341900,165.329
2069,294,1768,7,0.142,-342100,-165.346,1768,294,7,0.855,342100,165.346
2070,294,1769,7,0.142,-342300,-165.362,1769,294,7,0.855,342300,165.362
2071,294,1770,7,0.142,-342500,-165.379,1770,294,7,0.855,342500,165.379
2072,294,1771,7,0.142,-342600,-165.347,1771,294,7,0.855,342600,165.347
2073,294,1772,7,0.142,-342800,-165.364,1772,294,7,0.855,342800,165.364
2074,294,1773,7,0.142,-343000,-165.381,1773,294,7,0.855,343000,165.381
2075,294,1774,7,0.142,-343200,-165.398,1774,294,7,0.855,343200,165.398
2076,294,1775,7,0.142,-343400,-165.414,1775,294,7,0.855,343400,165.414
2077,294,1776,7,0.142,-343600,-165.431,1776,294,7,0.855,343600,165.431
2078,294,1777,7,0.141,-343800,-165.448,1777,294,7,0.855,343800,165.448
2079,294,1778,7,0.141,-344000,-165.464,1778,294,7,0.855,344000,165.464
2080,294,1779,7,0.141,-344600,-165.673,1779,294,7,0.855,344600,165.673
2081,294,1780,7,0.141,-344900,-165.738,1780,294,7,0.855,344900,165.738
2082,294,1781,7,0.141,-345100,-165.754,1781,294,7,0.855,345100,165.754
2083,294,1782,7,0.141,-345200,-165.723,1782,294,7,0.855,345200,165.723
2084,294,1783,7,0.141,-345300,-165.691,1783,294,7,0.856,345300,165.691
2085,294,1784,7,0.141,-345600,-165.755,1784,294,7,0.856,345600,165.755
2086,294,1785,7,0.141,-345800,-165.772,1785,294,7,0.856,345800,165.772
2087,294,1786,7,0.141,-346200,-165.884,1786,294,7,0.856,346200,165.884
2088,294,1787,7,0.141,-346300,-165.852,1787,294,7,0.856,346300,165.852
2089,295,1787,7,0.141,-346000,-165.629,1787,295,7,0.855,346000,165.629
2090,295,1788,7,0.141,-346100,-165.598,1788,295,7,0.856,346100,165.598
2091,295,1789,7,0.141,-346300,-165.615,1789,295,7,0.856,346300,165.615
2092,295,1790,7,0.141,-346400,-165.583,1790,295,7,0.856,346400,165.583
2093,295,1791,7,0.141,-346600,-165.6,1791,295,7,0.856,346600,165.6
2094,295,1792,7,0.141,-346800,-165.616,1792,295,7,0.856,346800,165.616
2095,295,1793,7,0.141,-347200,-165.728,1793,295,7,0.856,347200,165.728
2096,295,1794,7,0.141,-347400,-165.744,1794,295,7,0.856,347400,165.744
2097,295,1795,7,0.141,-347500,-165.713,1795,295,7,0.856,347500,165.713
2098,295,1796,7,0.141,-347700,-165.729,1796,295,7,0.856,347700,165.729
2099,295,1797,7,0.141,-347800,-165.698,1797,295,7,0.856,347800,165.698
2100,295,1798,7,0.14,-348000,-165.714,1798,295,7,0.856,348000,165.714
2101,295,1799,7,0.14,-348100,-165.683,1799,295,7,0.856,348100,165.683
2102,295,1800,7,0.14,-348300,-165.699,1800,295,7,0.856,348300,165.699
2103,295,1801,7,0.14,-348500,-165.716,1801,295,7,0.856,348500,165.716
2104,295,1802,7,0.14,-348700,-165.732,1802,295,7,0.856,348700,165.732
2105,295,1803,7,0.14,-349100,-165.843,1803,295,7,0.857,349100,165.843
2106,295,1804,7,0.14,-349500,-165.954,1804,295,7,0.857,349500,165.954
2107,295,1805,7,0.14,-349700,-165.971,1805,295,7,0.857,349700,165.971
2108,295,1806,7,0.14,-350000,-166.034,1806,295,7,0.857,350000,166.034
2109,295,1807,7,0.14,-350200,-166.05,1807,295,7,0.857,350200,166.05
2110,295,1808,7,0.14,-350600,-166.161,1808,295,7,0.857,350600,166.161
2111,295,1809,7,0.14,-351000,-166.272,1809,295,7,0.857,351000,166.272
2112,295,1810,7,0.14,-351100,-166.241,1810,295,7,0.857,351100,166.241
2113,295,1811,7,0.14,-351300,-166.257,1811,295,7,0.857,351300,166.257
2114,295,1812,7,0.14,-351400,-166.225,1812,295,7,0.857,351400,166.225
2115,295,1813,7,0.139,-352000,-166.43,1813,295,7,0.857,352000,166.43
2116,295,1814,7,0.139,-352400,-166.541,1814,295,7,0.857,352400,166.541
2117,295,1815,7,0.139,-352600,-166.556,1815,295,7,0.857,352600,166.556
2118,295,1816,7,0.139,-352700,-166.525,1816,295,7,0.857,352700,166.525
2119,295,1817,7,0.139,-353000,-166.588,1817,295,7,0.857,353000,166.588
2120,295,1818,7,0.139,-353400,-166.698,1818,295,7,0.858,353400,166.698
2121,295,1819,7,0.139,-353700,-166.761,1819,295,7,0.858,353700,166.761
2122,296,1819,7,0.139,-353300,-166.494,1819,296,7,0.857,353300,166.494
2123,296,1820,7,0.139,-353500,-166.51,1820,296,7,0.857,353500,166.51
2124,296,1821,7,0.139,-353700,-166.525,1821,296,7,0.857,353700,166.525
2125,296,1822,7,0.139,-354000,-166.588,1822,296,7,0.857,354000,166.588
2126,296,1823,7,0.139,-354100,-166.557,1823,296,7,0.857,354100,166.557
2127,296,1824,7,0.139,-354300,-166.573,1824,296,7,0.858,354300,166.573
2128,296,1825,7,0.139,-354700,-166.682,1825,296,7,0.858,354700,166.682
2129,296,1826,7,0.139,-354900,-166.698,1826,296,7,0.858,354900,166.698
2130,296,1827,7,0.139,-355300,-166.808,1827,296,7,0.858,355300,166.808
2131,296,1828,7,0.139,-355500,-166.823,1828,296,7,0.858,355500,166.823
2132,296,1829,7,0.139,-355700,-166.839,1829,296,7,0.858,355700,166.839
2133,296,1830,7,0.139,-355900,-166.854,1830,296,7,0.858,355900,166.854
2134,296,1831,7,0.139,-356100,-166.87,1831,296,7,0.858,356100,166.87
2135,296,1832,7,0.139,-356300,-166.885,1832,296,7,0.858,356300,166.885
2136,296,1833,7,0.139,-356400,-166.854,1833,296,7,0.858,356400,166.854
2137,296,1834,7,0.139,-356600,-166.869,1834,296,7,0.858,356600,166.869
2138,296,1835,7,0.138,-356800,-166.885,1835,296,7,0.858,356800,166.885
2139,296,1836,7,0.138,-357100,-166.947,1836,296,7,0.858,357100,166.947
2140,296,1837,7,0.138,-357300,-166.963,1837,296,7,0.858,357300,166.963
2141,296,1838,7,0.138,-357700,-167.071,1838,296,7,0.858,357700,167.071
2142,296,1839,7,0.138,-357900,-167.087,1839,296,7,0.859,357900,167.087
2143,296,1840,7,0.138,-358200,-167.149,1840,296,7,0.859,358200,167.149
2144,296,1841,7,0.138,-358400,-167.164,1841,296,7,0.859,358400,167.164
2145,296,1842,7,0.138,-358600,-167.179,1842,296,7,0.859,358600,167.179
2146,297,1842,7,0.138,-358300,-166.962,1842,297,7,0.858,358300,166.962
2147,297,1843,7,0.138,-358700,-167.07,1843,297,7,0.858,358700,167.07
2148,297,1844,7,0.138,-358800,-167.039,1844,297,7,0.858,358800,167.039
2149,297,1845,7,0.138,-359000,-167.054,1845,297,7,0.859,359000,167.054
2150,298,1845,7,0.139,-358400,-166.698,1845,298,7,0.858,358400,166.698
2151,298,1846,7,0.139,-358600,-166.713,1846,298,7,0.858,358600,166.713
2152,298,1847,7,0.138,-358800,-166.729,1847,298,7,0.858,358800,166.729
2153,298,1848,7,0.138,-359000,-166.744,1848,298,7,0.858,359000,166.744
2154,298,1849,7,0.138,-359100,-166.713,1849,298,7,0.858,359100,166.713
2155,298,1850,7,0.138,-359300,-166.729,1850,298,7,0.858,359300,166.729
