Game Number,AI1 [NB] Wins,AI1 [NB] Losses,AI1 [NB] Draws,AI1 [NB] Win Percentage,AI1 [NB] Cumulative Game Reward,AI1 [NB] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
2586,971,1501,114,0.375,-95200,-36.814,1501,971,114,0.58,95200,36.814
2587,971,1502,114,0.375,-95600,-36.954,1502,971,114,0.581,95600,36.954
2588,972,1502,114,0.376,-95200,-36.785,1502,972,114,0.58,95200,36.785
2589,972,1503,114,0.375,-95600,-36.925,1503,972,114,0.581,95600,36.925
2590,972,1504,114,0.375,-95800,-36.988,1504,972,114,0.581,95800,36.988
2591,973,1504,114,0.376,-95500,-36.858,1504,973,114,0.58,95500,36.858
2592,973,1505,114,0.375,-95600,-36.883,1505,973,114,0.581,95600,36.883
2593,974,1505,114,0.376,-95200,-36.714,1505,974,114,0.58,95200,36.714
2594,975,1505,114,0.376,-95000,-36.623,1505,975,114,0.58,95000,36.623
2595,975,1506,114,0.376,-95400,-36.763,1506,975,114,0.58,95400,36.763
2596,976,1506,114,0.376,-95000,-36.595,1506,976,114,0.58,95000,36.595
2597,976,1507,114,0.376,-95100,-36.619,1507,976,114,0.58,95100,36.619
2598,976,1507,115,0.376,-95100,-36.605,1507,976,115,0.58,95100,36.605
2599,976,1508,115,0.376,-95300,-36.668,1508,976,115,0.58,95300,36.668
2600,977,1508,115,0.376,-95100,-36.577,1508,977,115,0.58,95100,36.577
2601,977,1508,116,0.376,-95100,-36.563,1508,977,116,0.58,95100,36.563
2602,978,1508,116,0.376,-94700,-36.395,1508,978,116,0.58,94700,36.395
2603,978,1509,116,0.376,-95100,-36.535,1509,978,116,0.58,95100,36.535
2604,978,1510,116,0.376,-95500,-36.674,1510,978,116,0.58,95500,36.674
2605,978,1511,116,0.375,-95900,-36.814,1511,978,116,0.58,95900,36.814
2606,978,1512,116,0.375,-96300,-36.953,1512,978,116,0.58,96300,36.953
2607,979,1512,116,0.376,-95900,-36.786,1512,979,116,0.58,95900,36.786
2608,979,1513,116,0.375,-96000,-36.81,1513,979,116,0.58,96000,36.81
2609,980,1513,116,0.376,-95700,-36.681,1513,980,116,0.58,95700,36.681
2610,980,1514,116,0.375,-95900,-36.743,1514,980,116,0.58,95900,36.743
2611,981,1514,116,0.376,-95700,-36.653,1514,981,116,0.58,95700,36.653
2612,982,1514,116,0.376,-95500,-36.562,1514,982,116,0.58,95500,36.562
2613,982,1515,116,0.376,-95600,-36.586,1515,982,116,0.58,95600,36.586
2614,982,1516,116,0.376,-96000,-36.725,1516,982,116,0.58,96000,36.725
2615,983,1516,116,0.376,-95600,-36.558,1516,983,116,0.58,95600,36.558
2616,983,1517,116,0.376,-96000,-36.697,1517,983,116,0.58,96000,36.697
2617,983,1518,116,0.376,-96300,-36.798,1518,983,116,0.58,96300,36.798
2618,983,1519,116,0.375,-96500,-36.86,1519,983,116,0.58,96500,36.86
2619,983,1520,116,0.375,-97100,-37.075,1520,983,116,0.58,97100,37.075
2620,983,1521,116,0.375,-97300,-37.137,1521,983,116,0.581,97300,37.137
2621,983,1522,116,0.375,-97500,-37.2,1522,983,116,0.581,97500,37.2
2622,983,1523,116,0.375,-97900,-37.338,1523,983,116,0.581,97900,37.338
2623,983,1524,116,0.375,-98300,-37.476,1524,983,116,0.581,98300,37.476
2624,984,1524,116,0.375,-98100,-37.386,1524,984,116,0.581,98100,37.386
2625,984,1525,116,0.375,-98300,-37.448,1525,984,116,0.581,98300,37.448
2626,984,1526,116,0.375,-98600,-37.548,1526,984,116,0.581,98600,37.548
2627,984,1527,116,0.375,-98800,-37.609,1527,984,116,0.581,98800,37.609
2628,984,1528,116,0.374,-99100,-37.709,1528,984,116,0.581,99100,37.709
2629,984,1529,116,0.374,-99300,-37.771,1529,984,116,0.582,99300,37.771
2630,985,1529,116,0.375,-98900,-37.605,1529,985,116,0.581,98900,37.605
2631,986,1529,116,0.375,-98700,-37.514,1529,986,116,0.581,98700,37.514
2632,986,1530,116,0.375,-98900,-37.576,1530,986,116,0.581,98900,37.576
2633,986,1531,116,0.374,-99300,-37.714,1531,986,116,0.581,99300,37.714
2634,986,1532,116,0.374,-99900,-37.927,1532,986,116,0.582,99900,37.927
2635,986,1532,117,0.374,-99900,-37.913,1532,986,117,0.581,99900,37.913
2636,986,1532,118,0.374,-99900,-37.898,1532,986,118,0.581,99900,37.898
2637,987,1532,118,0.374,-99700,-37.808,1532,987,118,0.581,99700,37.808
2638,987,1533,118,0.374,-99900,-37.87,1533,987,118,0.581,99900,37.87
2639,988,1533,118,0.374,-99500,-37.704,1533,988,118,0.581,99500,37.704
2640,989,1533,118,0.375,-99100,-37.538,1533,989,118,0.581,99100,37.538
2641,990,1533,118,0.375,-98900,-37.448,1533,990,118,0.58,98900,37.448
2642,990,1534,118,0.375,-99300,-37.585,1534,990,118,0.581,99300,37.585
2643,990,1535,118,0.375,-99700,-37.722,1535,990,118,0.581,99700,37.722
2644,990,1536,118,0.374,-99900,-37.784,1536,990,118,0.581,99900,37.784
2645,990,1537,118,0.374,-100100,-37.845,1537,990,118,0.581,100100,37.845
2646,990,1538,118,0.374,-100700,-38.057,1538,990,118,0.581,100700,38.057
2647,990,1539,118,0.374,-101000,-38.156,1539,990,118,0.581,101000,38.156
2648,990,1540,118,0.374,-101400,-38.293,1540,990,118,0.582,101400,38.293
2649,990,1541,118,0.374,-101500,-38.316,1541,990,118,0.582,101500,38.316
2650,990,1542,118,0.374,-101900,-38.453,1542,990,118,0.582,101900,38.453
2651,990,1543,118,0.373,-102300,-38.589,1543,990,118,0.582,102300,38.589
2652,990,1543,119,0.373,-102300,-38.575,1543,990,119,0.582,102300,38.575
2653,990,1544,119,0.373,-102700,-38.711,1544,990,119,0.582,102700,38.711
2654,991,1544,119,0.373,-102500,-38.621,1544,991,119,0.582,102500,38.621
2655,991,1544,120,0.373,-102500,-38.606,1544,991,120,0.582,102500,38.606
2656,992,1544,120,0.373,-102100,-38.441,1544,992,120,0.581,102100,38.441
2657,993,1544,120,0.374,-101700,-38.276,1544,993,120,0.581,101700,38.276
2658,993,1545,120,0.374,-101900,-38.337,1545,993,120,0.581,101900,38.337
2659,993,1546,120,0.373,-102300,-38.473,1546,993,120,0.581,102300,38.473
2660,993,1547,120,0.373,-102700,-38.609,1547,993,120,0.582,102700,38.609
2661,994,1547,120,0.374,-102500,-38.519,1547,994,120,0.581,102500,38.519
2662,994,1548,120,0.373,-102900,-38.655,1548,994,120,0.582,102900,38.655
2663,994,1549,120,0.373,-103300,-38.791,1549,994,120,0.582,103300,38.791
2664,994,1550,120,0.373,-103700,-38.926,1550,994,120,0.582,103700,38.926
2665,994,1551,120,0.373,-103900,-38.987,1551,994,120,0.582,103900,38.987
2666,994,1551,121,0.373,-103900,-38.972,1551,994,121,0.582,103900,38.972
2667,994,1552,121,0.373,-104300,-39.108,1552,994,121,0.582,104300,39.108
2668,994,1553,121,0.373,-104700,-39.243,1553,994,121,0.582,104700,39.243
2669,995,1553,121,0.373,-104300,-39.078,1553,995,121,0.582,104300,39.078
2670,995,1554,121,0.373,-104700,-39.213,1554,995,121,0.582,104700,39.213
2671,995,1555,121,0.373,-104800,-39.236,1555,995,121,0.582,104800,39.236
2672,996,1555,121,0.373,-104400,-39.072,1555,996,121,0.582,104400,39.072
2673,996,1556,121,0.373,-104800,-39.207,1556,996,121,0.582,104800,39.207
2674,996,1557,121,0.372,-105000,-39.267,1557,996,121,0.582,105000,39.267
2675,996,1558,121,0.372,-105200,-39.327,1558,996,121,0.582,105200,39.327
2676,997,1558,121,0.373,-104800,-39.163,1558,997,121,0.582,104800,39.163
2677,997,1559,121,0.372,-104900,-39.186,1559,997,121,0.582,104900,39.186
2678,997,1560,121,0.372,-105000,-39.208,1560,997,121,0.583,105000,39.208
2679,998,1560,121,0.373,-104800,-39.119,1560,998,121,0.582,104800,39.119
2680,999,1560,121,0.373,-104400,-38.955,1560,999,121,0.582,104400,38.955
2681,1000,1560,121,0.373,-104000,-38.791,1560,1000,121,0.582,104000,38.791
2682,1001,1560,121,0.373,-103600,-38.628,1560,1001,121,0.582,103600,38.628
2683,1001,1561,121,0.373,-104000,-38.763,1561,1001,121,0.582,104000,38.763
2684,1001,1562,121,0.373,-104200,-38.823,1562,1001,121,0.582,104200,38.823
2685,1001,1563,121,0.373,-104400,-38.883,1563,1001,121,0.582,104400,38.883
2686,1002,1563,121,0.373,-104000,-38.719,1563,1002,121,0.582,104000,38.719
2687,1003,1563,121,0.373,-103600,-38.556,1563,1003,121,0.582,103600,38.556
2688,1003,1564,121,0.373,-104000,-38.69,1564,1003,121,0.582,104000,38.69
2689,1003,1564,122,0.373,-104000,-38.676,1564,1003,122,0.582,104000,38.676
2690,1003,1565,122,0.373,-104200,-38.736,1565,1003,122,0.582,104200,38.736
2691,1003,1566,122,0.373,-104600,-38.87,1566,1003,122,0.582,104600,38.87
2692,1004,1566,122,0.373,-104200,-38.707,1566,1004,122,0.582,104200,38.707
2693,1005,1566,122,0.373,-104000,-38.619,1566,1005,122,0.582,104000,38.619
2694,1006,1566,122,0.373,-103600,-38.456,1566,1006,122,0.581,103600,38.456
2695,1006,1567,122,0.373,-103900,-38.553,1567,1006,122,0.581,103900,38.553
2696,1006,1568,122,0.373,-104100,-38.613,1568,1006,122,0.582,104100,38.613
2697,1006,1569,122,0.373,-104500,-38.747,1569,1006,122,0.582,104500,38.747
2698,1007,1569,122,0.373,-104200,-38.621,1569,1007,122,0.582,104200,38.621
2699,1007,1570,122,0.373,-104500,-38.718,1570,1007,122,0.582,104500,38.718
2700,1007,1571,122,0.373,-104700,-38.778,1571,1007,122,0.582,104700,38.778
2701,1007,1572,122,0.373,-104900,-38.837,1572,1007,122,0.582,104900,38.837
2702,1007,1573,122,0.373,-105300,-38.971,1573,1007,122,0.582,105300,38.971
2703,1007,1574,122,0.373,-105400,-38.994,1574,1007,122,0.582,105400,38.994
2704,1007,1575,122,0.372,-105600,-39.053,1575,1007,122,0.582,105600,39.053
2705,1007,1576,122,0.372,-106000,-39.187,1576,1007,122,0.583,106000,39.187
2706,1007,1576,123,0.372,-106000,-39.172,1576,1007,123,0.582,106000,39.172
2707,1008,1576,123,0.372,-105800,-39.084,1576,1008,123,0.582,105800,39.084
2708,1008,1577,123,0.372,-105900,-39.106,1577,1008,123,0.582,105900,39.106
2709,1009,1577,123,0.372,-105500,-38.944,1577,1009,123,0.582,105500,38.944
2710,1009,1578,123,0.372,-105600,-38.967,1578,1009,123,0.582,105600,38.967
2711,1009,1579,123,0.372,-105800,-39.026,1579,1009,123,0.582,105800,39.026
2712,1009,1580,123,0.372,-106000,-39.086,1580,1009,123,0.583,106000,39.086
2713,1010,1580,123,0.372,-105800,-38.997,1580,1010,123,0.582,105800,38.997
2714,1010,1581,123,0.372,-106000,-39.057,1581,1010,123,0.583,106000,39.057
2715,1010,1582,123,0.372,-106400,-39.19,1582,1010,123,0.583,106400,39.19
2716,1010,1583,123,0.372,-106600,-39.249,1583,1010,123,0.583,106600,39.249
2717,1011,1583,123,0.372,-106300,-39.124,1583,1011,123,0.583,106300,39.124
2718,1012,1583,123,0.372,-106100,-39.036,1583,1012,123,0.582,106100,39.036
2719,1012,1584,123,0.372,-106400,-39.132,1584,1012,123,0.583,106400,39.132
2720,1012,1585,123,0.372,-106600,-39.191,1585,1012,123,0.583,106600,39.191
2721,1013,1585,123,0.372,-106400,-39.103,1585,1013,123,0.583,106400,39.103
2722,1014,1585,123,0.373,-106000,-38.942,1585,1014,123,0.582,106000,38.942
2723,1015,1585,123,0.373,-105800,-38.854,1585,1015,123,0.582,105800,38.854
2724,1015,1586,123,0.373,-106000,-38.913,1586,1015,123,0.582,106000,38.913
2725,1015,1587,123,0.372,-106400,-39.046,1587,1015,123,0.582,106400,39.046
2726,1015,1587,124,0.372,-106400,-39.032,1587,1015,124,0.582,106400,39.032
2727,1015,1588,124,0.372,-106800,-39.164,1588,1015,124,0.582,106800,39.164
2728,1015,1589,124,0.372,-107200,-39.296,1589,1015,124,0.582,107200,39.296
2729,1016,1589,124,0.372,-107000,-39.209,1589,1016,124,0.582,107000,39.209
2730,1016,1590,124,0.372,-107200,-39.267,1590,1016,124,0.582,107200,39.267
2731,1017,1590,124,0.372,-106800,-39.107,1590,1017,124,0.582,106800,39.107
2732,1017,1591,124,0.372,-107000,-39.165,1591,1017,124,0.582,107000,39.165
2733,1017,1591,125,0.372,-107000,-39.151,1591,1017,125,0.582,107000,39.151
2734,1017,1592,125,0.372,-107100,-39.173,1592,1017,125,0.582,107100,39.173
2735,1017,1593,125,0.372,-107300,-39.232,1593,1017,125,0.582,107300,39.232
2736,1018,1593,125,0.372,-106900,-39.072,1593,1018,125,0.582,106900,39.072
2737,1018,1594,125,0.372,-107300,-39.204,1594,1018,125,0.582,107300,39.204
2738,1018,1595,125,0.372,-107500,-39.262,1595,1018,125,0.583,107500,39.262
2739,1019,1595,125,0.372,-107100,-39.102,1595,1019,125,0.582,107100,39.102
2740,1019,1596,125,0.372,-107300,-39.161,1596,1019,125,0.582,107300,39.161
2741,1020,1596,125,0.372,-106900,-39,1596,1020,125,0.582,106900,39
2742,1021,1596,125,0.372,-106600,-38.877,1596,1021,125,0.582,106600,38.877
2743,1021,1597,125,0.372,-107000,-39.008,1597,1021,125,0.582,107000,39.008
2744,1021,1598,125,0.372,-107200,-39.067,1598,1021,125,0.582,107200,39.067
2745,1021,1598,126,0.372,-107200,-39.053,1598,1021,126,0.582,107200,39.053
2746,1021,1599,126,0.372,-107400,-39.111,1599,1021,126,0.582,107400,39.111
2747,1021,1600,126,0.372,-107600,-39.17,1600,1021,126,0.582,107600,39.17
2748,1022,1600,126,0.372,-107200,-39.01,1600,1022,126,0.582,107200,39.01
2749,1022,1600,127,0.372,-107200,-38.996,1600,1022,127,0.582,107200,38.996
2750,1023,1600,127,0.372,-107000,-38.909,1600,1023,127,0.582,107000,38.909
2751,1023,1601,127,0.372,-107200,-38.968,1601,1023,127,0.582,107200,38.968
2752,1023,1602,127,0.372,-107300,-38.99,1602,1023,127,0.582,107300,38.99
2753,1023,1603,127,0.372,-107500,-39.048,1603,1023,127,0.582,107500,39.048
2754,1023,1604,127,0.371,-107700,-39.107,1604,1023,127,0.582,107700,39.107
2755,1023,1605,127,0.371,-108100,-39.238,1605,1023,127,0.583,108100,39.238
2756,1023,1606,127,0.371,-108300,-39.296,1606,1023,127,0.583,108300,39.296
2757,1023,1606,128,0.371,-108300,-39.282,1606,1023,128,0.583,108300,39.282
2758,1024,1606,128,0.371,-108100,-39.195,1606,1024,128,0.582,108100,39.195
2759,1024,1607,128,0.371,-108500,-39.326,1607,1024,128,0.582,108500,39.326
2760,1024,1608,128,0.371,-108700,-39.384,1608,1024,128,0.583,108700,39.384
2761,1025,1608,128,0.371,-108500,-39.297,1608,1025,128,0.582,108500,39.297
2762,1026,1608,128,0.371,-108100,-39.138,1608,1026,128,0.582,108100,39.138
2763,1026,1609,128,0.371,-108500,-39.269,1609,1026,128,0.582,108500,39.269
2764,1026,1610,128,0.371,-108700,-39.327,1610,1026,128,0.582,108700,39.327
2765,1026,1611,128,0.371,-109100,-39.458,1611,1026,128,0.583,109100,39.458
2766,1026,1612,128,0.371,-109500,-39.588,1612,1026,128,0.583,109500,39.588
2767,1026,1613,128,0.371,-109700,-39.646,1613,1026,128,0.583,109700,39.646
2768,1026,1614,128,0.371,-109900,-39.704,1614,1026,128,0.583,109900,39.704
2769,1026,1615,128,0.371,-110000,-39.726,1615,1026,128,0.583,110000,39.726
2770,1026,1616,128,0.37,-110200,-39.783,1616,1026,128,0.583,110200,39.783
2771,1026,1617,128,0.37,-110400,-39.841,1617,1026,128,0.584,110400,39.841
2772,1026,1618,128,0.37,-110600,-39.899,1618,1026,128,0.584,110600,39.899
2773,1027,1618,128,0.37,-110300,-39.776,1618,1027,128,0.583,110300,39.776
2774,1027,1619,128,0.37,-110500,-39.834,1619,1027,128,0.584,110500,39.834
2775,1027,1620,128,0.37,-110600,-39.856,1620,1027,128,0.584,110600,39.856
2776,1028,1620,128,0.37,-110400,-39.769,1620,1028,128,0.584,110400,39.769
2777,1028,1621,128,0.37,-110800,-39.899,1621,1028,128,0.584,110800,39.899
2778,1028,1622,128,0.37,-111200,-40.029,1622,1028,128,0.584,111200,40.029
2779,1028,1623,128,0.37,-111400,-40.086,1623,1028,128,0.584,111400,40.086
2780,1029,1623,128,0.37,-111200,-40,1623,1029,128,0.584,111200,40
2781,1029,1624,128,0.37,-111400,-40.058,1624,1029,128,0.584,111400,40.058
2782,1030,1624,128,0.37,-111200,-39.971,1624,1030,128,0.584,111200,39.971
2783,1030,1625,128,0.37,-111400,-40.029,1625,1030,128,0.584,111400,40.029
2784,1030,1626,128,0.37,-111600,-40.086,1626,1030,128,0.584,111600,40.086
2785,1030,1626,129,0.37,-111600,-40.072,1626,1030,129,0.584,111600,40.072
2786,1030,1627,129,0.37,-111700,-40.093,1627,1030,129,0.584,111700,40.093
2787,1031,1627,129,0.37,-111500,-40.007,1627,1031,129,0.584,111500,40.007
2788,1031,1628,129,0.37,-111900,-40.136,1628,1031,129,0.584,111900,40.136
2789,1032,1628,129,0.37,-111500,-39.978,1628,1032,129,0.584,111500,39.978
2790,1032,1629,129,0.37,-111700,-40.036,1629,1032,129,0.584,111700,40.036
2791,1032,1630,129,0.37,-112000,-40.129,1630,1032,129,0.584,112000,40.129
2792,1033,1630,129,0.37,-111600,-39.971,1630,1033,129,0.584,111600,39.971
2793,1034,1630,129,0.37,-111200,-39.814,1630,1034,129,0.584,111200,39.814
2794,1034,1631,129,0.37,-111600,-39.943,1631,1034,129,0.584,111600,39.943
2795,1034,1632,129,0.37,-111800,-40,1632,1034,129,0.584,111800,40
2796,1034,1633,129,0.37,-111900,-40.021,1633,1034,129,0.584,111900,40.021
2797,1034,1634,129,0.37,-112000,-40.043,1634,1034,129,0.584,112000,40.043
2798,1035,1634,129,0.37,-111700,-39.921,1634,1035,129,0.584,111700,39.921
2799,1036,1634,129,0.37,-111300,-39.764,1634,1036,129,0.584,111300,39.764
2800,1036,1634,130,0.37,-111300,-39.75,1634,1036,130,0.584,111300,39.75
2801,1036,1635,130,0.37,-111500,-39.807,1635,1036,130,0.584,111500,39.807
2802,1036,1636,130,0.37,-111800,-39.9,1636,1036,130,0.584,111800,39.9
2803,1036,1637,130,0.37,-112000,-39.957,1637,1036,130,0.584,112000,39.957
2804,1036,1638,130,0.369,-112200,-40.014,1638,1036,130,0.584,112200,40.014
2805,1036,1639,130,0.369,-112300,-40.036,1639,1036,130,0.584,112300,40.036
2806,1036,1640,130,0.369,-112700,-40.164,1640,1036,130,0.584,112700,40.164
2807,1037,1640,130,0.369,-112500,-40.078,1640,1037,130,0.584,112500,40.078
2808,1037,1641,130,0.369,-112600,-40.1,1641,1037,130,0.584,112600,40.1
2809,1037,1642,130,0.369,-112800,-40.157,1642,1037,130,0.585,112800,40.157
2810,1038,1642,130,0.369,-112400,-40,1642,1038,130,0.584,112400,40
2811,1038,1643,130,0.369,-112600,-40.057,1643,1038,130,0.584,112600,40.057
2812,1038,1644,130,0.369,-112800,-40.114,1644,1038,130,0.585,112800,40.114
2813,1038,1645,130,0.369,-112900,-40.135,1645,1038,130,0.585,112900,40.135
2814,1038,1646,130,0.369,-113300,-40.263,1646,1038,130,0.585,113300,40.263
2815,1038,1647,130,0.369,-113700,-40.391,1647,1038,130,0.585,113700,40.391
2816,1038,1648,130,0.369,-114000,-40.483,1648,1038,130,0.585,114000,40.483
2817,1039,1648,130,0.369,-113600,-40.327,1648,1039,130,0.585,113600,40.327
2818,1039,1649,130,0.369,-114000,-40.454,1649,1039,130,0.585,114000,40.454
2819,1039,1650,130,0.369,-114400,-40.582,1650,1039,130,0.585,114400,40.582
2820,1039,1651,130,0.368,-114600,-40.638,1651,1039,130,0.585,114600,40.638
2821,1040,1651,130,0.369,-114300,-40.518,1651,1040,130,0.585,114300,40.518
2822,1040,1652,130,0.369,-114700,-40.645,1652,1040,130,0.585,114700,40.645
2823,1040,1653,130,0.368,-114900,-40.701,1653,1040,130,0.586,114900,40.701
2824,1040,1654,130,0.368,-115300,-40.829,1654,1040,130,0.586,115300,40.829
2825,1041,1654,130,0.368,-115100,-40.743,1654,1041,130,0.585,115100,40.743
2826,1041,1655,130,0.368,-115500,-40.87,1655,1041,130,0.586,115500,40.87
2827,1041,1656,130,0.368,-115600,-40.891,1656,1041,130,0.586,115600,40.891
2828,1042,1656,130,0.368,-115200,-40.736,1656,1042,130,0.586,115200,40.736
2829,1042,1657,130,0.368,-115400,-40.792,1657,1042,130,0.586,115400,40.792
2830,1042,1658,130,0.368,-115600,-40.848,1658,1042,130,0.586,115600,40.848
2831,1042,1658,131,0.368,-115600,-40.834,1658,1042,131,0.586,115600,40.834
2832,1042,1659,131,0.368,-115800,-40.89,1659,1042,131,0.586,115800,40.89
2833,1042,1660,131,0.368,-115900,-40.911,1660,1042,131,0.586,115900,40.911
2834,1042,1661,131,0.368,-116100,-40.967,1661,1042,131,0.586,116100,40.967
2835,1042,1662,131,0.368,-116500,-41.093,1662,1042,131,0.586,116500,41.093
2836,1042,1663,131,0.367,-116700,-41.15,1663,1042,131,0.586,116700,41.15
2837,1042,1664,131,0.367,-116900,-41.205,1664,1042,131,0.587,116900,41.205
2838,1042,1665,131,0.367,-117100,-41.261,1665,1042,131,0.587,117100,41.261
2839,1042,1666,131,0.367,-117500,-41.388,1666,1042,131,0.587,117500,41.388
2840,1043,1666,131,0.367,-117100,-41.232,1666,1043,131,0.587,117100,41.232
2841,1043,1666,132,0.367,-117100,-41.218,1666,1043,132,0.586,117100,41.218
2842,1044,1666,132,0.367,-116700,-41.063,1666,1044,132,0.586,116700,41.063
2843,1044,1667,132,0.367,-117000,-41.154,1667,1044,132,0.586,117000,41.154
2844,1045,1667,132,0.367,-116600,-40.999,1667,1045,132,0.586,116600,40.999
2845,1045,1668,132,0.367,-117200,-41.195,1668,1045,132,0.586,117200,41.195
2846,1045,1669,132,0.367,-117300,-41.216,1669,1045,132,0.586,117300,41.216
2847,1045,1670,132,0.367,-117900,-41.412,1670,1045,132,0.587,117900,41.412
2848,1045,1671,132,0.367,-118100,-41.468,1671,1045,132,0.587,118100,41.468
2849,1045,1672,132,0.367,-118300,-41.523,1672,1045,132,0.587,118300,41.523
2850,1046,1672,132,0.367,-117900,-41.368,1672,1046,132,0.587,117900,41.368
2851,1047,1672,132,0.367,-117500,-41.214,1672,1047,132,0.586,117500,41.214
2852,1047,1673,132,0.367,-117900,-41.339,1673,1047,132,0.587,117900,41.339
2853,1047,1674,132,0.367,-118100,-41.395,1674,1047,132,0.587,118100,41.395
2854,1048,1674,132,0.367,-117900,-41.31,1674,1048,132,0.587,117900,41.31
2855,1048,1675,132,0.367,-118500,-41.506,1675,1048,132,0.587,118500,41.506
2856,1048,1676,132,0.367,-118700,-41.562,1676,1048,132,0.587,118700,41.562
2857,1049,1676,132,0.367,-118400,-41.442,1676,1049,132,0.587,118400,41.442
2858,1049,1677,132,0.367,-118600,-41.498,1677,1049,132,0.587,118600,41.498
2859,1050,1677,132,0.367,-118300,-41.378,1677,1050,132,0.587,118300,41.378
2860,1050,1678,132,0.367,-118500,-41.434,1678,1050,132,0.587,118500,41.434
2861,1050,1679,132,0.367,-118700,-41.489,1679,1050,132,0.587,118700,41.489
2862,1051,1679,132,0.367,-118300,-41.335,1679,1051,132,0.587,118300,41.335
2863,1051,1679,133,0.367,-118300,-41.32,1679,1051,133,0.586,118300,41.32
2864,1051,1680,133,0.367,-118400,-41.341,1680,1051,133,0.587,118400,41.341
2865,1051,1681,133,0.367,-118600,-41.396,1681,1051,133,0.587,118600,41.396
2866,1051,1682,133,0.367,-118900,-41.486,1682,1051,133,0.587,118900,41.486
2867,1052,1682,133,0.367,-118500,-41.332,1682,1052,133,0.587,118500,41.332
2868,1052,1683,133,0.367,-118900,-41.457,1683,1052,133,0.587,118900,41.457
2869,1052,1684,133,0.367,-119100,-41.513,1684,1052,133,0.587,119100,41.513
2870,1052,1685,133,0.367,-119500,-41.638,1685,1052,133,0.587,119500,41.638
2871,1052,1686,133,0.366,-119800,-41.728,1686,1052,133,0.587,119800,41.728
2872,1052,1687,133,0.366,-120200,-41.852,1687,1052,133,0.587,120200,41.852
2873,1052,1688,133,0.366,-120600,-41.977,1688,1052,133,0.588,120600,41.977
2874,1053,1688,133,0.366,-120400,-41.893,1688,1053,133,0.587,120400,41.893
2875,1053,1689,133,0.366,-120800,-42.017,1689,1053,133,0.587,120800,42.017
2876,1054,1689,133,0.366,-120600,-41.933,1689,1054,133,0.587,120600,41.933
2877,1055,1689,133,0.367,-120400,-41.849,1689,1055,133,0.587,120400,41.849
2878,1056,1689,133,0.367,-120000,-41.696,1689,1056,133,0.587,120000,41.696
2879,1057,1689,133,0.367,-119800,-41.612,1689,1057,133,0.587,119800,41.612
2880,1057,1689,134,0.367,-119800,-41.597,1689,1057,134,0.586,119800,41.597
2881,1057,1690,134,0.367,-120000,-41.652,1690,1057,134,0.587,120000,41.652
2882,1057,1691,134,0.367,-120200,-41.707,1691,1057,134,0.587,120200,41.707
2883,1058,1691,134,0.367,-119800,-41.554,1691,1058,134,0.587,119800,41.554
2884,1059,1691,134,0.367,-119400,-41.401,1691,1059,134,0.586,119400,41.401
